ID,Grasp,Video,StartFrame,EndFrame,PIP,Subject,Duration,BigCategories,SmallCategories,Timestamp
9137,thumb-2 finger,076.mp4,11877,11942,Precision,Machinist 2,2.6,pre-prismatic,pre-prismatic,07:55.1
2048,lateral tripod,113.mp4,787,803,Intermediate,Housekeeper 1,0.64,int-lateral,int-lateral,00:31.5
701,index finger extension,044.mp4,26025,26900,Power,Housekeeper 1,35.0,pow-prismatic,pow-oblique,0:17:21
7784,lateral pinch,063.mp4,6175,6235,Intermediate,Machinist 2,2.4,int-lateral,int-lateral,04:07.0
2385,thumb-2 finger,149.mp4,3267,3338,Precision,Housekeeper 2,2.84,pre-prismatic,pre-prismatic,02:10.7
5821,ring,091.mp4,34570,34993,Power,Machinist 1,16.92,pow-prismatic,pow-cylindric,23:02.8
3213,thumb-4 finger,159.mp4,9670,9772,Precision,Housekeeper 2,4.08,pre-prismatic,pre-prismatic,06:26.8
2765,lateral pinch,153.mp4,1147,1305,Intermediate,Housekeeper 2,6.32,int-lateral,int-lateral,00:45.9
4645,thumb-2 finger,085.mp4,33225,33325,Precision,Machinist 1,4.0,pre-prismatic,pre-prismatic,0:22:09
8372,lateral pinch,069.mp4,12152,12173,Intermediate,Machinist 2,0.84,int-lateral,int-lateral,08:06.1
9770,tripod,082.mp4,13702,14319,Precision,Machinist 2,24.68,circular,pre-circular,09:08.1
2768,index finger extension,153.mp4,1470,1535,Power,Housekeeper 2,2.6,pow-prismatic,pow-oblique,00:58.8
8051,ring,066.mp4,14042,14105,Power,Machinist 2,2.52,pow-prismatic,pow-cylindric,09:21.7
1275,thumb-4 finger,049.mp4,16225,16256,Precision,Housekeeper 1,1.24,pre-prismatic,pre-prismatic,0:10:49
8451,thumb-2 finger,070.mp4,2027,2499,Precision,Machinist 2,18.88,pre-prismatic,pre-prismatic,01:21.1
3944,precision disk,176.mp4,6702,6721,Precision,Housekeeper 2,0.76,circular,pre-circular,04:28.1
2655,lateral tripod,152.mp4,617,647,Intermediate,Housekeeper 2,1.2,int-lateral,int-lateral,00:24.7
2815,power sphere,153.mp4,11090,11412,Power,Housekeeper 2,12.88,circular,pow-circular,07:23.6
1205,precision disk,048.mp4,40050,40823,Precision,Housekeeper 1,30.92,circular,pre-circular,0:26:42
10448,medium wrap,017.mp4,7017,7037,Power,Machinist 2,0.8,pow-prismatic,pow-cylindric,04:40.7
7463,index finger extension,059.mp4,13344,13871,Power,Machinist 2,21.08,pow-prismatic,pow-oblique,08:53.8
9394,lateral tripod,079.mp4,12057,12082,Intermediate,Machinist 2,1.0,int-lateral,int-lateral,08:02.3
3093,precision disk,158.mp4,1045,1102,Precision,Housekeeper 2,2.3,circular,pre-circular,00:41.8
8139,lateral tripod,068.mp4,3727,3767,Intermediate,Machinist 2,1.6,int-lateral,int-lateral,02:29.1
8149,lateral tripod,068.mp4,4157,4175,Intermediate,Machinist 2,0.72,int-lateral,int-lateral,02:46.3
602,power sphere,044.mp4,6075,6100,Power,Housekeeper 1,1.0,circular,pow-circular,0:04:03
348,thumb-4 finger,043.mp4,1525,1575,Precision,Housekeeper 1,2.0,pre-prismatic,pre-prismatic,0:01:01
3468,index finger extension,164.mp4,13552,13618,Power,Housekeeper 2,2.64,pow-prismatic,pow-oblique,09:02.1
1468,power sphere,051.mp4,17700,17727,Power,Housekeeper 1,1.08,circular,pow-circular,0:11:48
3841,medium wrap,174.mp4,11527,12237,Power,Housekeeper 2,28.4,pow-prismatic,pow-cylindric,07:41.1
4736,precision disk,086.mp4,8300,8325,Precision,Machinist 1,1.0,circular,pre-circular,0:05:32
8621,tripod,072.mp4,837,848,Precision,Machinist 2,0.44,circular,pre-circular,00:33.5
971,lateral pinch,046.mp4,2875,3125,Intermediate,Housekeeper 1,10.0,int-lateral,int-lateral,0:01:55
6050,tripod,092.mp4,41775,42207,Precision,Machinist 1,17.29,circular,pre-circular,27:51.0
1531,lateral pinch,051.mp4,31175,31210,Intermediate,Housekeeper 1,1.4,int-lateral,int-lateral,0:20:47
4863,thumb-4 finger,086.mp4,35925,35975,Precision,Machinist 1,2.0,pre-prismatic,pre-prismatic,0:23:57
9492,thumb-2 finger,080.mp4,9680,9729,Precision,Machinist 2,1.96,pre-prismatic,pre-prismatic,06:27.2
6737,tripod,096.mp4,33340,34066,Precision,Machinist 1,29.04,circular,pre-circular,22:13.6
5120,lateral pinch,088.mp4,1975,2050,Intermediate,Machinist 1,3.0,int-lateral,int-lateral,0:01:19
9000,ring,074.mp4,12412,12460,Power,Machinist 2,1.92,pow-prismatic,pow-cylindric,08:16.5
6175,thumb-2 finger,093.mp4,28207,28282,Precision,Machinist 1,3.0,pre-prismatic,pre-prismatic,18:48.3
3642,precision disk,170.mp4,2045,2303,Precision,Housekeeper 2,10.32,circular,pre-circular,01:21.8
8586,ring,071.mp4,3850,4099,Power,Machinist 2,9.96,pow-prismatic,pow-cylindric,02:34.0
990,power sphere,047.mp4,5450,5609,Power,Housekeeper 1,6.36,circular,pow-circular,0:03:38
6918,tripod,053.mp4,4992,5053,Precision,Machinist 2,2.44,circular,pre-circular,03:19.7
2668,lateral tripod,152.mp4,1097,1250,Intermediate,Housekeeper 2,6.12,int-lateral,int-lateral,00:43.9
5234,thumb-2 finger,088.mp4,24475,24500,Precision,Machinist 1,1.0,pre-prismatic,pre-prismatic,0:16:19
17,index finger extension,040.mp4,5825,6000,Power,Housekeeper 1,7.0,pow-prismatic,pow-oblique,0:03:53
155,thumb-2 finger,041.mp4,30175,30200,Precision,Housekeeper 1,1.0,pre-prismatic,pre-prismatic,0:20:07
9997,thumb-4 finger,005.mp4,1750,1785,Precision,Machinist 2,1.4,pre-prismatic,pre-prismatic,01:10.0
6341,lateral pinch,095.mp4,5905,5916,Intermediate,Machinist 1,0.44,int-lateral,int-lateral,03:56.2
2550,lateral tripod,150.mp4,14292,14319,Intermediate,Housekeeper 2,1.08,int-lateral,int-lateral,09:31.7
8058,lateral tripod,067.mp4,652,1150,Intermediate,Machinist 2,19.92,int-lateral,int-lateral,00:26.1
8637,tripod,072.mp4,2270,2459,Precision,Machinist 2,7.56,circular,pre-circular,01:30.8
1240,precision disk,049.mp4,2725,2757,Precision,Housekeeper 1,1.28,circular,pre-circular,0:01:49
5965,light tool,092.mp4,26525,26537,Power,Machinist 1,0.48,pow-prismatic,pow-oblique,17:41.0
9133,thumb-2 finger,076.mp4,11442,11462,Precision,Machinist 2,0.8,pre-prismatic,pre-prismatic,07:37.7
5309,index finger extension,088.mp4,37725,37750,Power,Machinist 1,1.0,pow-prismatic,pow-oblique,0:25:09
6484,tripod,095.mp4,26200,26233,Precision,Machinist 1,1.32,circular,pre-circular,17:28.0
1286,power sphere,049.mp4,22850,23141,Power,Housekeeper 1,11.64,circular,pow-circular,0:15:14
4571,tripod,085.mp4,14775,15100,Precision,Machinist 1,13.0,circular,pre-circular,0:09:51
1455,precision disk,051.mp4,15825,16217,Precision,Housekeeper 1,15.68,circular,pre-circular,0:10:33
4997,light tool,087.mp4,26925,26950,Power,Machinist 1,1.0,pow-prismatic,pow-oblique,0:17:57
1294,precision disk,049.mp4,25650,25774,Precision,Housekeeper 1,4.96,circular,pre-circular,0:17:06
2003,index finger extension,111.mp4,28285,28937,Power,Housekeeper 1,26.08,pow-prismatic,pow-oblique,18:51.4
4594,lateral tripod,085.mp4,19675,19800,Intermediate,Machinist 1,5.0,int-lateral,int-lateral,0:13:07
10270,lateral pinch,014.mp4,11732,12244,Intermediate,Machinist 2,20.5,int-lateral,int-lateral,07:49.3
5681,medium wrap,091.mp4,1950,2011,Power,Machinist 1,2.44,pow-prismatic,pow-cylindric,01:18.0
1262,thumb-3 finger,049.mp4,8800,8832,Precision,Housekeeper 1,1.28,pre-prismatic,pre-prismatic,0:05:52
9450,thumb-2 finger,080.mp4,2995,3028,Precision,Machinist 2,1.32,pre-prismatic,pre-prismatic,01:59.8
9358,precision disk,079.mp4,8717,8750,Precision,Machinist 2,1.32,circular,pre-circular,05:48.7
1250,sphere-3 finger,049.mp4,5050,5075,Power,Housekeeper 1,1.0,circular,pow-circular,0:03:22
623,power sphere,044.mp4,9150,9275,Power,Housekeeper 1,5.0,circular,pow-circular,0:06:06
2334,precision disk,145.mp4,1165,1587,Precision,Housekeeper 2,16.9,circular,pre-circular,00:46.6
5183,light tool,088.mp4,14350,14375,Power,Machinist 1,1.0,pow-prismatic,pow-oblique,0:09:34
10422,lateral pinch,016.mp4,13694,13706,Intermediate,Machinist 2,0.5,int-lateral,int-lateral,09:07.8
9796,power sphere,001.mp4,412,437,Power,Machinist 2,1.0,circular,pow-circular,00:16.5
1960,power sphere,111.mp4,18460,18531,Power,Housekeeper 1,2.84,circular,pow-circular,12:18.4
8312,thumb-2 finger,069.mp4,6070,6277,Precision,Machinist 2,8.28,pre-prismatic,pre-prismatic,04:02.8
1952,lateral pinch,111.mp4,17475,17510,Intermediate,Housekeeper 1,1.4,int-lateral,int-lateral,11:39.0
8366,lateral tripod,069.mp4,11715,11771,Intermediate,Machinist 2,2.24,int-lateral,int-lateral,07:48.6
9750,medium wrap,082.mp4,10825,10839,Power,Machinist 2,0.56,pow-prismatic,pow-cylindric,07:13.0
1986,medium wrap,111.mp4,22957,23174,Power,Housekeeper 1,8.68,pow-prismatic,pow-cylindric,15:18.3
10442,index finger extension,017.mp4,4095,4467,Power,Machinist 2,14.9,pow-prismatic,pow-oblique,02:43.8
8048,lateral pinch,066.mp4,13105,13130,Intermediate,Machinist 2,1.0,int-lateral,int-lateral,08:44.2
5431,medium wrap,089.mp4,18150,18325,Power,Machinist 1,7.0,pow-prismatic,pow-cylindric,0:12:06
4316,thumb-2 finger,117.mp4,13482,13529,Precision,Housekeeper 2,1.88,pre-prismatic,pre-prismatic,08:59.3
2991,power sphere,156.mp4,10695,10722,Power,Housekeeper 2,1.08,circular,pow-circular,07:07.8
6421,tripod,095.mp4,17495,17519,Precision,Machinist 1,0.96,circular,pre-circular,11:39.8
5006,power sphere,087.mp4,28175,28225,Power,Machinist 1,2.0,circular,pow-circular,0:18:47
7391,lateral tripod,059.mp4,2202,2238,Intermediate,Machinist 2,1.44,int-lateral,int-lateral,01:28.1
8404,tripod,069.mp4,14467,14881,Precision,Machinist 2,16.56,circular,pre-circular,09:38.7
3589,lateral pinch,168.mp4,10552,10592,Intermediate,Housekeeper 2,1.6,int-lateral,int-lateral,07:02.1
421,index finger extension,043.mp4,13450,13775,Power,Housekeeper 1,13.0,pow-prismatic,pow-oblique,0:08:58
8661,thumb-2 finger,072.mp4,5132,5240,Precision,Machinist 2,4.32,pre-prismatic,pre-prismatic,03:25.3
1102,medium wrap,048.mp4,14150,14812,Power,Housekeeper 1,26.48,pow-prismatic,pow-cylindric,0:09:26
7819,lateral tripod,064.mp4,3067,3111,Intermediate,Machinist 2,1.76,int-lateral,int-lateral,02:02.7
2687,power sphere,152.mp4,2527,2549,Power,Housekeeper 2,0.88,circular,pow-circular,01:41.1
5552,thumb-3 finger,090.mp4,8425,8475,Precision,Machinist 1,2.0,pre-prismatic,pre-prismatic,0:05:37
2449,power sphere,149.mp4,11197,11236,Power,Housekeeper 2,1.56,circular,pow-circular,07:27.9
3687,adducted thumb,170.mp4,9795,10843,Power,Housekeeper 2,41.92,pow-prismatic,pow-oblique,06:31.8
2893,medium wrap,155.mp4,8197,8352,Power,Housekeeper 2,6.2,pow-prismatic,pow-cylindric,05:27.9
6227,light tool,093.mp4,44825,44846,Power,Machinist 1,0.84,pow-prismatic,pow-oblique,29:53.0
4869,tripod,086.mp4,36950,36975,Precision,Machinist 1,1.0,circular,pre-circular,0:24:38
3498,medium wrap,165.mp4,14952,15006,Power,Housekeeper 2,2.16,pow-prismatic,pow-cylindric,09:58.1
8636,thumb-index finger,072.mp4,2200,2244,Precision,Machinist 2,1.76,pre-prismatic,pre-pinch,01:28.0
4786,thumb-index finger,086.mp4,19325,19350,Precision,Machinist 1,1.0,pre-prismatic,pre-pinch,0:12:53
995,medium wrap,047.mp4,7300,7420,Power,Housekeeper 1,4.8,pow-prismatic,pow-cylindric,0:04:52
6093,index finger extension,093.mp4,5905,7016,Power,Machinist 1,44.44,pow-prismatic,pow-oblique,03:56.2
740,precision disk,044.mp4,34250,34625,Precision,Housekeeper 1,15.0,circular,pre-circular,0:22:50
5854,large diameter,092.mp4,670,876,Power,Machinist 1,8.27,pow-prismatic,pow-cylindric,00:26.8
2018,index finger extension,112.mp4,2465,2590,Power,Housekeeper 1,5.0,pow-prismatic,pow-oblique,01:38.6
2428,thumb-index finger,149.mp4,7415,7508,Precision,Housekeeper 2,3.72,pre-prismatic,pre-pinch,04:56.6
6704,light tool,096.mp4,27707,27745,Power,Machinist 1,1.52,pow-prismatic,pow-oblique,18:28.3
890,index finger extension,045.mp4,35300,35675,Power,Housekeeper 1,15.0,pow-prismatic,pow-oblique,0:23:32
4127,medium wrap,179.mp4,4022,4121,Power,Housekeeper 2,3.96,pow-prismatic,pow-cylindric,02:40.9
5659,medium wrap,090.mp4,36650,36825,Power,Machinist 1,7.0,pow-prismatic,pow-cylindric,0:24:26
2226,index finger extension,141.mp4,3015,3055,Power,Housekeeper 2,1.6,pow-prismatic,pow-oblique,02:00.6
9347,ring,079.mp4,7157,7212,Power,Machinist 2,2.2,pow-prismatic,pow-cylindric,04:46.3
9943,power sphere,003.mp4,5690,6577,Power,Machinist 2,35.5,circular,pow-circular,03:47.6
52,thumb-4 finger,041.mp4,3325,3375,Precision,Housekeeper 1,2.0,pre-prismatic,pre-prismatic,0:02:13
3568,index finger extension,168.mp4,5882,5996,Power,Housekeeper 2,4.56,pow-prismatic,pow-oblique,03:55.3
4612,medium wrap,085.mp4,25550,26000,Power,Machinist 1,18.0,pow-prismatic,pow-cylindric,0:17:02
9474,tripod,080.mp4,7427,7472,Precision,Machinist 2,1.8,circular,pre-circular,04:57.1
3432,index finger extension,164.mp4,1885,1994,Power,Housekeeper 2,4.36,pow-prismatic,pow-oblique,01:15.4
8725,inferior pincer,073.mp4,1560,1570,Precision,Machinist 2,0.4,pre-prismatic,pre-pinch,01:02.4
4722,thumb-index finger,086.mp4,5725,5775,Precision,Machinist 1,2.0,pre-prismatic,pre-pinch,0:03:49
242,medium wrap,042.mp4,9625,10175,Power,Housekeeper 1,22.0,pow-prismatic,pow-cylindric,0:06:25
3378,medium wrap,162.mp4,3637,3669,Power,Housekeeper 2,1.28,pow-prismatic,pow-cylindric,02:25.5
1268,lateral pinch,049.mp4,9250,9265,Intermediate,Housekeeper 1,0.6,int-lateral,int-lateral,0:06:10
7557,lateral tripod,060.mp4,8545,8787,Intermediate,Machinist 2,9.68,int-lateral,int-lateral,05:41.8
899,index finger extension,045.mp4,43850,44875,Power,Housekeeper 1,41.0,pow-prismatic,pow-oblique,0:29:14
7224,tripod,057.mp4,2577,2733,Precision,Machinist 2,6.24,circular,pre-circular,01:43.1
1795,index finger extension,109.mp4,3375,3471,Power,Housekeeper 1,3.84,pow-prismatic,pow-oblique,02:15.0
9010,lateral pinch,075.mp4,0,200,Intermediate,Machinist 2,8.04,int-lateral,int-lateral,00:00.0
3501,medium wrap,166.mp4,60,1817,Power,Housekeeper 2,70.32,pow-prismatic,pow-cylindric,00:02.4
3964,precision disk,176.mp4,9170,9217,Precision,Housekeeper 2,1.88,circular,pre-circular,06:06.8
9350,thumb-4 finger,079.mp4,7690,7910,Precision,Machinist 2,8.8,pre-prismatic,pre-prismatic,05:07.6
8581,light tool,071.mp4,3447,3480,Power,Machinist 2,1.32,pow-prismatic,pow-oblique,02:17.9
71,power sphere,041.mp4,5975,6050,Power,Housekeeper 1,3.0,circular,pow-circular,0:03:59
3556,medium wrap,167.mp4,8895,9332,Power,Housekeeper 2,17.48,pow-prismatic,pow-cylindric,05:55.8
662,power sphere,044.mp4,13800,13825,Power,Housekeeper 1,1.0,circular,pow-circular,0:09:12
9176,lateral tripod,077.mp4,1340,1430,Intermediate,Machinist 2,3.6,int-lateral,int-lateral,00:53.6
6527,tripod,095.mp4,34620,34772,Precision,Machinist 1,6.08,circular,pre-circular,23:04.8
8392,thumb-index finger,069.mp4,13444,13457,Precision,Machinist 2,0.52,pre-prismatic,pre-pinch,08:57.8
4131,medium wrap,179.mp4,5082,5510,Power,Housekeeper 2,17.12,pow-prismatic,pow-cylindric,03:23.3
246,medium wrap,042.mp4,10600,10875,Power,Housekeeper 1,11.0,pow-prismatic,pow-cylindric,0:07:04
6998,adduction,054.mp4,2195,2224,Intermediate,Machinist 2,1.16,pre-prismatic,pre-pinch,01:27.8
8557,thumb-2 finger,071.mp4,947,995,Precision,Machinist 2,1.92,pre-prismatic,pre-prismatic,00:37.9
8368,lateral tripod,069.mp4,11777,11967,Intermediate,Machinist 2,7.6,int-lateral,int-lateral,07:51.1
10173,thumb-2 finger,013.mp4,434,589,Precision,Machinist 2,6.2,pre-prismatic,pre-prismatic,00:17.4
3699,medium wrap,171.mp4,385,424,Power,Housekeeper 2,1.56,pow-prismatic,pow-cylindric,00:15.4
3787,index finger extension,173.mp4,1512,1548,Power,Housekeeper 2,1.44,pow-prismatic,pow-oblique,01:00.5
6371,tripod,095.mp4,9115,9132,Precision,Machinist 1,0.71,circular,pre-circular,06:04.6
10261,lateral pinch,014.mp4,8285,8405,Intermediate,Machinist 2,4.8,int-lateral,int-lateral,05:31.4
1033,power sphere,047.mp4,21700,21879,Power,Housekeeper 1,7.16,circular,pow-circular,0:14:28
1932,precision disk,111.mp4,12897,12990,Precision,Housekeeper 1,3.72,circular,pre-circular,08:35.9
2645,precision disk,152.mp4,50,125,Precision,Housekeeper 2,3.0,circular,pre-circular,00:02.0
4403,lateral pinch,084.mp4,5350,5375,Intermediate,Machinist 1,1.0,int-lateral,int-lateral,0:03:34
989,precision disk,047.mp4,5000,5446,Precision,Housekeeper 1,17.84,circular,pre-circular,0:03:20
4347,medium wrap,118.mp4,9465,9617,Power,Housekeeper 2,6.08,pow-prismatic,pow-cylindric,06:18.6
6352,lateral pinch,095.mp4,6540,6572,Intermediate,Machinist 1,1.28,int-lateral,int-lateral,04:21.6
7854,lateral tripod,064.mp4,8542,8561,Intermediate,Machinist 2,0.76,int-lateral,int-lateral,05:41.7
6499,ring,095.mp4,30655,30978,Power,Machinist 1,12.93,pow-prismatic,pow-cylindric,20:26.2
10219,lateral pinch,013.mp4,11120,11607,Intermediate,Machinist 2,19.5,int-lateral,int-lateral,07:24.8
5739,medium wrap,091.mp4,13867,13885,Power,Machinist 1,0.72,pow-prismatic,pow-cylindric,09:14.7
3227,medium wrap,159.mp4,10710,10860,Power,Housekeeper 2,6.0,pow-prismatic,pow-cylindric,07:08.4
5165,thumb-4 finger,088.mp4,9150,9200,Precision,Machinist 1,2.0,pre-prismatic,pre-prismatic,0:06:06
5312,tripod,088.mp4,38500,38550,Precision,Machinist 1,2.0,circular,pre-circular,0:25:40
1987,index finger extension,111.mp4,23192,23251,Power,Housekeeper 1,2.36,pow-prismatic,pow-oblique,15:27.7
8344,tip pinch,069.mp4,8695,8703,Precision,Machinist 2,0.32,pre-prismatic,pre-pinch,05:47.8
9344,lateral pinch,079.mp4,6352,6417,Intermediate,Machinist 2,2.6,int-lateral,int-lateral,04:14.1
7779,tripod,063.mp4,4617,4782,Precision,Machinist 2,6.6,circular,pre-circular,03:04.7
409,lateral pinch,043.mp4,9900,9950,Intermediate,Housekeeper 1,2.0,int-lateral,int-lateral,0:06:36
7699,lateral pinch,062.mp4,8727,8808,Intermediate,Machinist 2,3.24,int-lateral,int-lateral,05:49.1
272,index finger extension,042.mp4,17375,17525,Power,Housekeeper 1,6.0,pow-prismatic,pow-oblique,0:11:35
5053,tripod,087.mp4,34675,34725,Precision,Machinist 1,2.0,circular,pre-circular,0:23:07
8250,lateral tripod,068.mp4,15012,15024,Intermediate,Machinist 2,0.48,int-lateral,int-lateral,10:00.5
4278,medium wrap,117.mp4,5982,6038,Power,Housekeeper 2,2.24,pow-prismatic,pow-cylindric,03:59.3
1915,medium wrap,111.mp4,9650,9981,Power,Housekeeper 1,13.24,pow-prismatic,pow-cylindric,06:26.0
8337,tripod,069.mp4,8070,8107,Precision,Machinist 2,1.48,circular,pre-circular,05:22.8
2204,medium wrap,139.mp4,6605,8837,Power,Housekeeper 2,89.3,pow-prismatic,pow-cylindric,04:24.2
6440,tripod,095.mp4,19945,19979,Precision,Machinist 1,1.36,circular,pre-circular,13:17.8
3482,medium wrap,165.mp4,3704,5949,Power,Housekeeper 2,89.8,pow-prismatic,pow-cylindric,02:28.2
7272,lateral tripod,057.mp4,8915,9016,Intermediate,Machinist 2,4.07,int-lateral,int-lateral,05:56.6
8201,light tool,068.mp4,10290,10552,Power,Machinist 2,10.48,pow-prismatic,pow-oblique,06:51.6
2029,inferior pincer,112.mp4,4882,4997,Precision,Housekeeper 1,4.6,pre-prismatic,pre-pinch,03:15.3
3080,index finger extension,157.mp4,12362,12412,Power,Housekeeper 2,2.0,pow-prismatic,pow-oblique,08:14.5
3896,precision disk,176.mp4,2372,2444,Precision,Housekeeper 2,2.88,circular,pre-circular,01:34.9
2265,thumb-3 finger,142.mp4,5680,5703,Precision,Housekeeper 2,0.94,pre-prismatic,pre-prismatic,03:47.2
9485,tripod,080.mp4,8620,8958,Precision,Machinist 2,13.52,circular,pre-circular,05:44.8
7164,thumb-2 finger,055.mp4,13535,13589,Precision,Machinist 2,2.16,pre-prismatic,pre-prismatic,09:01.4
4668,lateral pinch,085.mp4,37300,37375,Intermediate,Machinist 1,3.0,int-lateral,int-lateral,0:24:52
8072,lateral tripod,067.mp4,2737,2765,Intermediate,Machinist 2,1.12,int-lateral,int-lateral,01:49.5
5127,light tool,088.mp4,3000,3075,Power,Machinist 1,3.0,pow-prismatic,pow-oblique,0:02:00
2995,power sphere,156.mp4,10860,10885,Power,Housekeeper 2,1.0,circular,pow-circular,07:14.4
7280,thumb-2 finger,057.mp4,9952,9979,Precision,Machinist 2,1.08,pre-prismatic,pre-prismatic,06:38.1
5443,lateral tripod,089.mp4,26175,26300,Intermediate,Machinist 1,5.0,int-lateral,int-lateral,0:17:27
2050,precision disk,113.mp4,880,3013,Precision,Housekeeper 1,85.32,circular,pre-circular,00:35.2
6951,sphere-3 finger,053.mp4,8205,8263,Power,Machinist 2,2.32,circular,pow-circular,05:28.2
4442,thumb-index finger,084.mp4,14675,14925,Precision,Machinist 1,10.0,pre-prismatic,pre-pinch,0:09:47
84,thumb-index finger,041.mp4,9100,9150,Precision,Housekeeper 1,2.0,pre-prismatic,pre-pinch,0:06:04
2529,thumb-4 finger,150.mp4,10727,10761,Precision,Housekeeper 2,1.36,pre-prismatic,pre-prismatic,07:09.1
2535,medium wrap,150.mp4,12132,12155,Power,Housekeeper 2,0.92,pow-prismatic,pow-cylindric,08:05.3
5993,light tool,092.mp4,31022,31037,Power,Machinist 1,0.6,pow-prismatic,pow-oblique,20:40.9
465,power sphere,043.mp4,21750,21775,Power,Housekeeper 1,1.0,circular,pow-circular,0:14:30
8948,lateral tripod,074.mp4,5975,5996,Intermediate,Machinist 2,0.84,int-lateral,int-lateral,03:59.0
5581,medium wrap,090.mp4,16675,16750,Power,Machinist 1,3.0,pow-prismatic,pow-cylindric,0:11:07
1016,medium wrap,047.mp4,14625,14807,Power,Housekeeper 1,7.28,pow-prismatic,pow-cylindric,0:09:45
6780,power sphere,097.mp4,2902,2969,Power,Machinist 1,2.7,circular,pow-circular,01:56.1
9904,thumb-index finger,002.mp4,14119,14209,Precision,Machinist 2,3.6,pre-prismatic,pre-pinch,09:24.8
5185,thumb-2 finger,088.mp4,14425,14475,Precision,Machinist 1,2.0,pre-prismatic,pre-prismatic,0:09:37
