ID,Subject,Grasp,ADL,Video,StartFrame,EndFrame,OppType,PIP,VirtualFingers,Thumb,Duration,depthStart,depthEnd,SequenceNum
Grasp00755,subject 3,prismatic 2 finger,cooking,subject_3_o_gopro_seg_2.avi,2482,2517,Pad,Precision,2-3,Abd,1.17,2332,2367,0
Grasp00756,subject 3,stick,cooking,subject_3_o_gopro_seg_2.avi,2524,2652,Side,Intermediate,2,Add,4.27,2374,2495,0
Grasp00757,subject 3,palmar pinch,cooking,subject_3_o_gopro_seg_2.avi,2671,2700,Pad,Precision,2,Abd,0.97,2514,2538,1
Grasp00758,subject 3,palmar pinch,cooking,subject_3_o_gopro_seg_2.avi,2723,2813,Pad,Precision,2,Abd,3,2553,2629,2
Grasp00759,subject 3,stick,cooking,subject_3_o_gopro_seg_2.avi,2826,2877,Side,Intermediate,2,Add,1.7,2635,2684,3
Grasp00760,subject 3,writing tripod,cooking,subject_3_o_gopro_seg_2.avi,2914,3048,Side,Precision,3,Abd,4.47,2708,2809,4
Grasp00761,subject 3,index finger extension,cooking,subject_3_o_gopro_seg_2.avi,3049,3099,Palm,Power,3-5,Add,1.67,2815,2851,5
Grasp00762,subject 3,writing tripod,cooking,subject_3_o_gopro_seg_2.avi,3106,3244,Side,Precision,3,Abd,4.6,2858,2968,6
Grasp00763,subject 3,prismatic 2 finger,cooking,subject_3_o_gopro_seg_2.avi,3710,3730,Pad,Precision,2-3,Abd,0.67,3267,3287,0
Grasp00764,subject 3,palmar pinch,cooking,subject_3_o_gopro_seg_2.avi,3994,4040,Pad,Precision,2,Abd,1.53,3532,3578,0
Grasp00765,subject 3,palmar pinch,cooking,subject_3_o_gopro_seg_2.avi,4054,4083,Pad,Precision,2,Abd,0.97,3592,3621,0
Grasp00766,subject 3,writing tripod,cooking,subject_3_o_gopro_seg_2.avi,4110,4346,Side,Precision,3,Abd,7.87,3635,3830,1
Grasp00767,subject 3,tip pinch,cooking,subject_3_o_gopro_seg_2.avi,4358,4396,Pad,Precision,2,Abd,1.27,3840,3863,0
Grasp00768,subject 3,palmar pinch,cooking,subject_3_o_gopro_seg_2.avi,4412,4451,Pad,Precision,2,Abd,1.3,3874,3902,0
Grasp00769,subject 3,palmar pinch,cooking,subject_3_o_gopro_seg_2.avi,4540,4600,Pad,Precision,2,Abd,2,3953,4013,0
Grasp00770,subject 3,tripod,cooking,subject_3_o_gopro_seg_2.avi,4610,4689,Pad,Precision,2-3,Abd,2.63,4023,4102,1
Grasp00771,subject 3,prismatic 2 finger,cooking,subject_3_o_gopro_seg_2.avi,4706,4744,Pad,Precision,2-3,Abd,1.27,4111,4149,0
Grasp00772,subject 3,prismatic 4 finger,cooking,subject_3_o_gopro_seg_2.avi,4857,4906,Pad,Precision,2-5,Abd,1.63,4257,4283,0
Grasp00773,subject 3,writing tripod,cooking,subject_3_o_gopro_seg_2.avi,4931,5286,Side,Precision,3,Abd,11.83,4301,4591,1
Grasp00774,subject 3,prismatic 3 finger,cooking,subject_3_o_gopro_seg_2.avi,5311,5348,Pad,Precision,2-4,Abd,1.23,4599,4636,2
Grasp00775,subject 3,prismatic 4 finger,cooking,subject_3_o_gopro_seg_2.avi,5423,5460,Pad,Precision,2-5,Abd,1.23,4707,4744,0
Grasp00776,subject 3,lateral tripod,cooking,subject_3_o_gopro_seg_2.avi,5477,5755,Side,Intermediate,3,Add,9.27,4761,5016,0
Grasp00777,subject 3,prismatic 2 finger,cooking,subject_3_o_gopro_seg_2.avi,5782,5906,Pad,Precision,2-3,Abd,4.13,5043,5167,0
Grasp00778,subject 3,prismatic 2 finger,cooking,subject_3_o_gopro_seg_2.avi,5924,5982,Pad,Precision,2-3,Abd,1.93,5185,5239,0
Grasp00779,subject 3,prismatic 2 finger,cooking,subject_3_o_gopro_seg_2.avi,5992,6008,Pad,Precision,2-3,Abd,0.53,5249,5265,0
Grasp00780,subject 3,writing tripod,cooking,subject_3_o_gopro_seg_2.avi,6018,6934,Side,Precision,3,Abd,30.53,5275,6151,1
Grasp00781,subject 3,prismatic 2 finger,cooking,subject_3_o_gopro_seg_2.avi,6964,6993,Pad,Precision,2-3,Abd,0.97,6179,6206,0
Grasp00782,subject 3,prismatic 4 finger,cooking,subject_3_o_gopro_seg_2.avi,7036,7061,Pad,Precision,2-5,Abd,0.83,6234,6253,0
Grasp00783,subject 3,lateral tripod,cooking,subject_3_o_gopro_seg_2.avi,7072,7224,Side,Intermediate,3,Add,5.07,6259,6373,0
Grasp00784,subject 3,precision sphere,cooking,subject_3_o_gopro_seg_2.avi,7693,7760,Pad,Precision,2-5,Abd,2.23,6684,6751,0
Grasp00785,subject 3,prismatic 2 finger,cooking,subject_3_o_gopro_seg_2.avi,7763,7833,Pad,Precision,2-3,Abd,2.33,6754,6824,0
Grasp00786,subject 3,palmar pinch,cooking,subject_3_o_gopro_seg_2.avi,7847,7878,Pad,Precision,2,Abd,1.03,6838,6864,0
Grasp00787,subject 3,prismatic 2 finger,cooking,subject_3_o_gopro_seg_2.avi,7888,7904,Pad,Precision,2-3,Abd,0.53,6874,6890,0
Grasp00788,subject 3,writing tripod,cooking,subject_3_o_gopro_seg_2.avi,7910,9089,Side,Precision,3,Abd,39.3,6896,8033,1
Grasp00789,subject 3,lateral tripod,cooking,subject_3_o_gopro_seg_2.avi,9100,9214,Side,Intermediate,3,Add,3.8,8042,8142,0
Grasp00790,subject 3,prismatic 3 finger,cooking,subject_3_o_gopro_seg_2.avi,9289,9523,Pad,Precision,2-4,Abd,7.8,8213,8435,0
Grasp00791,subject 3,prismatic 2 finger,cooking,subject_3_o_gopro_seg_2.avi,9544,9571,Pad,Precision,2-3,Abd,0.9,8455,8482,0
Grasp00792,subject 3,writing tripod,cooking,subject_3_o_gopro_seg_2.avi,9573,9764,Side,Precision,3,Abd,6.37,8484,8668,1
Grasp00793,subject 3,index finger extension,cooking,subject_3_o_gopro_seg_2.avi,9774,9901,Palm,Power,3-5,Add,4.23,8678,8805,2
Grasp00794,subject 3,writing tripod,cooking,subject_3_o_gopro_seg_2.avi,9906,9921,Side,Precision,3,Abd,0.5,8810,8825,3
Grasp00795,subject 3,lateral tripod,cooking,subject_3_o_gopro_seg_2.avi,9926,11554,Side,Intermediate,3,Add,54.27,8830,10408,4
Grasp00796,subject 3,writing tripod,cooking,subject_3_o_gopro_seg_2.avi,11566,11681,Side,Precision,3,Abd,3.83,10420,10524,5
Grasp00797,subject 3,writing tripod,cooking,subject_3_o_gopro_seg_2.avi,11682,12575,Side,Precision,3,Abd,29.77,10525,11352,6
Grasp00798,subject 3,lateral tripod,cooking,subject_3_o_gopro_seg_2.avi,12616,12756,Side,Intermediate,3,Add,4.67,11366,11471,0
Grasp00799,subject 3,lateral tripod,cooking,subject_3_o_gopro_seg_2.avi,13080,13184,Side,Intermediate,3,Add,3.47,11733,11837,0
Grasp00800,subject 3,extension type,cooking,subject_3_o_gopro_seg_2.avi,13207,13282,Pad,Power,2-4,Abd,2.5,11855,11908,0
Grasp00801,subject 3,lift,cooking,subject_3_o_gopro_seg_2.avi,13377,13392,NoGrip,NoGrip,NoGrip,NoGrip,0.5,12002,12017,0
Grasp00802,subject 3,lateral,cooking,subject_3_o_gopro_seg_2.avi,13522,13869,Side,Intermediate,2-5,Add,11.57,12134,12470,0
Grasp00803,subject 3,prismatic 2 finger,cooking,subject_3_o_gopro_seg_2.avi,13876,13954,Pad,Precision,2-3,Abd,2.6,12476,12551,0
Grasp00804,subject 3,precision sphere,cooking,subject_3_o_gopro_seg_2.avi,13968,13992,Pad,Precision,2-5,Abd,0.8,12565,12589,0
Grasp00805,subject 3,power sphere,cooking,subject_3_o_gopro_seg_2.avi,14014,14057,Palm,Power,2-5,Abd,1.43,12611,12643,1
Grasp00806,subject 3,parallel extension,cooking,subject_3_o_gopro_seg_2.avi,14058,14189,Pad,Precision,2-5,Abd,4.37,12644,12754,2
Grasp00807,subject 3,power sphere,cooking,subject_3_o_gopro_seg_2.avi,14190,14321,Palm,Power,2-5,Abd,4.37,12755,12882,3
Grasp00808,subject 3,prismatic 4 finger,cooking,subject_3_o_gopro_seg_2.avi,14324,14627,Pad,Precision,2-5,Abd,10.1,12885,13178,4
Grasp00809,subject 3,parallel extension,cooking,subject_3_o_gopro_seg_2.avi,14635,14664,Pad,Precision,2-5,Abd,0.97,13184,13210,0
Grasp00810,subject 3,lift,cooking,subject_3_o_gopro_seg_2.avi,14670,14682,NoGrip,NoGrip,NoGrip,NoGrip,0.4,13216,13227,0
Grasp00811,subject 3,extension type,cooking,subject_3_o_gopro_seg_2.avi,14687,14729,Pad,Power,2-4,Abd,1.4,13232,13271,0
Grasp00812,subject 3,parallel extension,cooking,subject_3_o_gopro_seg_2.avi,14739,14852,Pad,Precision,2-5,Abd,3.77,13281,13394,0
Grasp00813,subject 3,push,cooking,subject_3_o_gopro_seg_2.avi,14867,14882,NoGrip,NoGrip,NoGrip,NoGrip,0.5,13403,13418,0
Grasp00814,subject 3,extension type,cooking,subject_3_o_gopro_seg_2.avi,14888,14976,Pad,Power,2-4,Abd,2.93,13424,13512,0
Grasp00815,subject 3,tripod,cooking,subject_3_o_gopro_seg_2.avi,15009,15066,Pad,Precision,2-3,Abd,1.9,13545,13604,0
Grasp00816,subject 3,tripod,cooking,subject_3_o_gopro_seg_2.avi,15072,15110,Pad,Precision,2-3,Abd,1.27,13609,13647,0
Grasp00817,subject 3,prismatic 2 finger,cooking,subject_3_o_gopro_seg_2.avi,15145,15168,Pad,Precision,2-3,Abd,0.77,13679,13702,0
Grasp00818,subject 3,index finger extension,cooking,subject_3_o_gopro_seg_2.avi,15173,15286,Palm,Power,3-5,Add,3.77,13702,13815,1
Grasp00819,subject 3,adducted thumb,cooking,subject_3_o_gopro_seg_2.avi,15289,15614,Palm,Power,2-5,Add,10.83,13817,14115,2
Grasp00820,subject 3,palmar pinch,cooking,subject_3_o_gopro_seg_2.avi,15621,15634,Pad,Precision,2,Abd,0.43,14124,14137,0
Grasp00821,subject 3,precision disk,cooking,subject_3_o_gopro_seg_2.avi,15640,15806,Pad,Precision,2-5,Abd,5.53,14144,14301,1
Grasp00822,subject 3,lift,cooking,subject_3_o_gopro_seg_2.avi,15812,15826,NoGrip,NoGrip,NoGrip,NoGrip,0.47,14307,14321,0
Grasp00823,subject 3,parallel extension,cooking,subject_3_o_gopro_seg_2.avi,15845,15886,Pad,Precision,2-5,Abd,1.37,14334,14375,0
Grasp00824,subject 3,parallel extension,cooking,subject_3_o_gopro_seg_2.avi,15888,15942,Pad,Precision,2-5,Abd,1.8,14377,14417,1
Grasp00825,subject 3,parallel extension,cooking,subject_3_o_gopro_seg_2.avi,15946,15966,Pad,Precision,2-5,Abd,0.67,14421,14439,2
Grasp00826,subject 3,push,cooking,subject_3_o_gopro_seg_2.avi,15975,15989,NoGrip,NoGrip,NoGrip,NoGrip,0.47,14448,14459,0
Grasp00827,subject 3,prismatic 2 finger,cooking,subject_3_o_gopro_seg_2.avi,16029,16070,Pad,Precision,2-3,Abd,1.37,14491,14532,0
Grasp00828,subject 3,precision sphere,cooking,subject_3_o_gopro_seg_2.avi,16071,16119,Pad,Precision,2-5,Abd,1.6,14533,14579,0
Grasp00829,subject 3,precision sphere,cooking,subject_3_o_gopro_seg_2.avi,16134,16144,Pad,Precision,2-5,Abd,0.33,14595,14605,0
Grasp00830,subject 3,power sphere,cooking,subject_3_o_gopro_seg_2.avi,16149,16179,Palm,Power,2-5,Abd,1,14610,14640,1
Grasp00831,subject 3,lateral,cooking,subject_3_o_gopro_seg_2.avi,16187,16211,Side,Intermediate,2-5,Add,0.8,14648,14672,0
Grasp00832,subject 3,lift,cooking,subject_3_o_gopro_seg_2.avi,16218,16226,NoGrip,NoGrip,NoGrip,NoGrip,0.27,14679,14687,0
Grasp00833,subject 3,push,cooking,subject_3_o_gopro_seg_2.avi,16317,16333,NoGrip,NoGrip,NoGrip,NoGrip,0.53,14773,14789,0
Grasp00834,subject 3,prismatic 2 finger,cooking,subject_3_o_gopro_seg_2.avi,16339,16365,Pad,Precision,2-3,Abd,0.87,14794,14819,0
Grasp00835,subject 3,lateral,cooking,subject_3_o_gopro_seg_2.avi,16372,16459,Side,Intermediate,2-5,Add,2.9,14824,14912,1
Grasp00836,subject 3,lateral tripod,cooking,subject_3_o_gopro_seg_2.avi,16496,16528,Side,Intermediate,3,Add,1.07,14940,14972,0
Grasp00837,subject 3,lift,cooking,subject_3_o_gopro_seg_2.avi,16535,16545,NoGrip,NoGrip,NoGrip,NoGrip,0.33,14979,14989,0
Grasp00838,subject 3,prismatic 4 finger,cooking,subject_3_o_gopro_seg_2.avi,16569,16585,Pad,Precision,2-5,Abd,0.53,15011,15027,0
Grasp00839,subject 3,push,cooking,subject_3_o_gopro_seg_2.avi,16586,16596,NoGrip,NoGrip,NoGrip,NoGrip,0.33,15028,15036,1
Grasp00840,subject 3,prismatic 4 finger,cooking,subject_3_o_gopro_seg_2.avi,16597,16628,Pad,Precision,2-5,Abd,1.03,15037,15068,2
Grasp00841,subject 3,parallel extension,cooking,subject_3_o_gopro_seg_2.avi,16648,16872,Pad,Precision,2-5,Abd,7.47,15088,15306,3
Grasp00842,subject 3,precision disk,cooking,subject_3_o_gopro_seg_2.avi,16874,16950,Pad,Precision,2-5,Abd,2.53,15308,15378,4
Grasp00843,subject 3,power sphere,cooking,subject_3_o_gopro_seg_2.avi,16952,17034,Palm,Power,2-5,Abd,2.73,15380,15462,5
Grasp00844,subject 3,lift,cooking,subject_3_o_gopro_seg_2.avi,17042,17053,NoGrip,NoGrip,NoGrip,NoGrip,0.37,15464,15475,0
Grasp00845,subject 3,parallel extension,cooking,subject_3_o_gopro_seg_2.avi,17084,17108,Pad,Precision,2-5,Abd,0.8,15506,15530,0
Grasp00846,subject 3,adducted thumb,housekeeping,subject_3_o_gopro_seg_3.avi,99,195,Palm,Power,2-5,Add,3.2,99,194,0
Grasp00847,subject 3,small diameter,housekeeping,subject_3_o_gopro_seg_3.avi,216,311,Palm,Power,2-5,Abd,3.17,208,298,0
Grasp00848,subject 3,stick,housekeeping,subject_3_o_gopro_seg_3.avi,328,523,Side,Intermediate,2,Add,6.5,315,510,0
Grasp00849,subject 3,lateral,housekeeping,subject_3_o_gopro_seg_3.avi,524,585,Side,Intermediate,2-5,Add,2.03,511,572,1
Grasp00850,subject 3,adducted thumb,housekeeping,subject_3_o_gopro_seg_3.avi,724,918,Palm,Power,2-5,Add,6.47,711,892,0
Grasp00851,subject 3,push,housekeeping,subject_3_o_gopro_seg_3.avi,981,1004,NoGrip,NoGrip,NoGrip,NoGrip,0.77,955,978,0
Grasp00852,subject 3,adducted thumb,housekeeping,subject_3_o_gopro_seg_3.avi,1179,1316,Palm,Power,2-5,Add,4.57,1153,1290,0
Grasp00853,subject 3,ventral,housekeeping,subject_3_o_gopro_seg_3.avi,1329,1370,Side,Intermediate,2,Add,1.37,1303,1344,0
Grasp00854,subject 3,adducted thumb,housekeeping,subject_3_o_gopro_seg_3.avi,1385,1472,Palm,Power,2-5,Add,2.9,1355,1442,0
Grasp00855,subject 3,medium wrap,housekeeping,subject_3_o_gopro_seg_3.avi,1489,1543,Palm,Power,2-5,Abd,1.8,1456,1510,0
Grasp00856,subject 3,index finger extension,housekeeping,subject_3_o_gopro_seg_3.avi,1554,1721,Palm,Power,3-5,Add,5.57,1521,1688,0
Grasp00857,subject 3,medium wrap,housekeeping,subject_3_o_gopro_seg_3.avi,1729,1752,Palm,Power,2-5,Abd,0.77,1699,1722,0
Grasp00858,subject 3,fixed hook,housekeeping,subject_3_o_gopro_seg_3.avi,1763,2086,Palm,Power,2-5,Add,10.77,1733,2056,0
Grasp00859,subject 3,medium wrap,housekeeping,subject_3_o_gopro_seg_3.avi,2089,2117,Palm,Power,2-5,Abd,0.93,2059,2087,1
Grasp00860,subject 3,index finger extension,housekeeping,subject_3_o_gopro_seg_3.avi,2121,2173,Palm,Power,3-5,Add,1.73,2091,2143,2
Grasp00861,subject 3,adducted thumb,housekeeping,subject_3_o_gopro_seg_3.avi,2182,2668,Palm,Power,2-5,Add,16.2,2152,2638,3
Grasp00862,subject 3,medium wrap,housekeeping,subject_3_o_gopro_seg_3.avi,2675,3091,Palm,Power,2-5,Abd,13.87,2645,3061,4
Grasp00863,subject 3,fixed hook,housekeeping,subject_3_o_gopro_seg_3.avi,3115,3129,Palm,Power,2-5,Add,0.47,3085,3099,5
Grasp00864,subject 3,medium wrap,housekeeping,subject_3_o_gopro_seg_3.avi,3142,3260,Palm,Power,2-5,Abd,3.93,3112,3230,6
Grasp00865,subject 3,adducted thumb,housekeeping,subject_3_o_gopro_seg_3.avi,3264,3375,Palm,Power,2-5,Add,3.7,3234,3345,7
Grasp00866,subject 3,medium wrap,housekeeping,subject_3_o_gopro_seg_3.avi,3378,3415,Palm,Power,2-5,Abd,1.23,3348,3385,8
Grasp00867,subject 3,fixed hook,housekeeping,subject_3_o_gopro_seg_3.avi,3417,3507,Palm,Power,2-5,Add,3,3387,3477,9
Grasp00868,subject 3,medium wrap,housekeeping,subject_3_o_gopro_seg_3.avi,3512,3844,Palm,Power,2-5,Abd,11.07,3482,3814,10
Grasp00869,subject 3,adducted thumb,housekeeping,subject_3_o_gopro_seg_3.avi,3846,4046,Palm,Power,2-5,Add,6.67,3816,4016,11
Grasp00870,subject 3,medium wrap,housekeeping,subject_3_o_gopro_seg_3.avi,4049,4255,Palm,Power,2-5,Abd,6.87,4019,4225,12
Grasp00871,subject 3,index finger extension,housekeeping,subject_3_o_gopro_seg_3.avi,4260,4445,Palm,Power,3-5,Add,6.17,4230,4415,13
Grasp00872,subject 3,adducted thumb,housekeeping,subject_3_o_gopro_seg_3.avi,4464,4665,Palm,Power,2-5,Add,6.7,4434,4635,14
Grasp00873,subject 3,index finger extension,housekeeping,subject_3_o_gopro_seg_3.avi,4675,4720,Palm,Power,3-5,Add,1.5,4645,4690,15
Grasp00874,subject 3,medium wrap,housekeeping,subject_3_o_gopro_seg_3.avi,4735,5170,Palm,Power,2-5,Abd,14.5,4705,5112,16
Grasp00875,subject 3,adducted thumb,housekeeping,subject_3_o_gopro_seg_3.avi,5274,5453,Palm,Power,2-5,Add,5.97,5210,5378,0
Grasp00876,subject 3,stick,housekeeping,subject_3_o_gopro_seg_3.avi,5730,5847,Side,Intermediate,2,Add,3.9,0,1,0
Grasp00877,subject 3,small diameter,housekeeping,subject_3_o_gopro_seg_3.avi,5853,5971,Palm,Power,2-5,Abd,3.93,0,1,0
Grasp00878,subject 3,fixed hook,housekeeping,subject_3_o_gopro_seg_3.avi,6232,6495,Palm,Power,2-5,Add,8.77,0,1,0
Grasp00879,subject 3,parallel extension,laundry,subject_3_o_gopro_seg_4.avi,48,91,Pad,Precision,2-5,Abd,1.43,49,91,0
Grasp00880,subject 3,parallel extension,laundry,subject_3_o_gopro_seg_4.avi,101,173,Pad,Precision,2-5,Abd,2.4,98,164,0
Grasp00881,subject 3,medium wrap,laundry,subject_3_o_gopro_seg_4.avi,217,247,Palm,Power,2-5,Abd,1,202,232,0
Grasp00882,subject 3,adducted thumb,laundry,subject_3_o_gopro_seg_4.avi,248,300,Palm,Power,2-5,Add,1.73,233,277,0
Grasp00883,subject 3,index finger extension,laundry,subject_3_o_gopro_seg_4.avi,404,462,Palm,Power,3-5,Add,1.93,373,428,0
Grasp00884,subject 3,adducted thumb,laundry,subject_3_o_gopro_seg_4.avi,496,602,Palm,Power,2-5,Add,3.53,462,545,0
Grasp00885,subject 3,medium wrap,laundry,subject_3_o_gopro_seg_4.avi,750,796,Palm,Power,2-5,Abd,1.53,672,718,0
Grasp00886,subject 3,palmar pinch,laundry,subject_3_o_gopro_seg_4.avi,797,900,Pad,Precision,2,Abd,3.43,719,816,1
Grasp00887,subject 3,adducted thumb,laundry,subject_3_o_gopro_seg_4.avi,908,1361,Palm,Power,2-5,Add,15.1,824,1279,2
Grasp00888,subject 3,medium wrap,laundry,subject_3_o_gopro_seg_4.avi,1362,1399,Palm,Power,2-5,Abd,1.23,1280,1317,3
Grasp00889,subject 3,medium wrap,laundry,subject_3_o_gopro_seg_4.avi,1568,1588,Palm,Power,2-5,Abd,0.67,1485,1505,0
Grasp00890,subject 3,adducted thumb,laundry,subject_3_o_gopro_seg_4.avi,1591,1901,Palm,Power,2-5,Add,10.33,1508,1697,1
Grasp00891,subject 3,medium wrap,laundry,subject_3_o_gopro_seg_4.avi,1903,2065,Palm,Power,2-5,Abd,5.4,1699,1861,2
Grasp00892,subject 3,medium wrap,laundry,subject_3_o_gopro_seg_4.avi,2249,2492,Palm,Power,2-5,Abd,8.1,2014,2257,0
Grasp00893,subject 3,extension type,laundry,subject_3_o_gopro_seg_4.avi,2498,2522,Pad,Power,2-4,Abd,0.8,2245,2271,1
Grasp00894,subject 3,prismatic 4 finger,laundry,subject_3_o_gopro_seg_4.avi,2570,2617,Pad,Precision,2-5,Abd,1.57,2319,2366,0
Grasp00895,subject 3,lateral,laundry,subject_3_o_gopro_seg_4.avi,2796,2821,Side,Intermediate,2-5,Add,0.83,2527,2552,0
Grasp00896,subject 3,adducted thumb,laundry,subject_3_o_gopro_seg_4.avi,2918,3329,Palm,Power,2-5,Add,13.7,2644,3047,0
Grasp00897,subject 3,prismatic 4 finger,laundry,subject_3_o_gopro_seg_4.avi,3340,3366,Pad,Precision,2-5,Abd,0.87,3058,3084,1
Grasp00898,subject 3,inferior pincer,laundry,subject_3_o_gopro_seg_4.avi,3392,3422,Pad,Precision,2,Abd,1,3109,3139,0
Grasp00899,subject 3,extension type,laundry,subject_3_o_gopro_seg_4.avi,3436,3479,Pad,Power,2-4,Abd,1.43,3153,3194,0
Grasp00900,subject 3,medium wrap,laundry,subject_3_o_gopro_seg_4.avi,3568,3586,Palm,Power,2-5,Abd,0.6,3274,3292,0
Grasp00901,subject 3,adducted thumb,laundry,subject_3_o_gopro_seg_4.avi,3590,3855,Palm,Power,2-5,Add,8.83,3296,3553,1
Grasp00902,subject 3,medium wrap,laundry,subject_3_o_gopro_seg_4.avi,3855,3928,Palm,Power,2-5,Abd,2.43,3553,3626,2
Grasp00903,subject 3,parallel extension,laundry,subject_3_o_gopro_seg_4.avi,3935,3966,Pad,Precision,2-5,Abd,1.03,3633,3662,3
Grasp00904,subject 3,medium wrap,laundry,subject_3_o_gopro_seg_4.avi,4125,4469,Palm,Power,2-5,Abd,11.47,3800,4117,0
Grasp00905,subject 3,parallel extension,laundry,subject_3_o_gopro_seg_4.avi,4494,4577,Pad,Precision,2-5,Abd,2.77,4142,4214,0
Grasp00906,subject 3,medium wrap,laundry,subject_3_o_gopro_seg_4.avi,4673,4692,Palm,Power,2-5,Abd,0.63,4311,4330,0
Grasp00907,subject 3,adducted thumb,laundry,subject_3_o_gopro_seg_4.avi,4697,5239,Palm,Power,2-5,Add,18.07,4335,4852,1
Grasp00908,subject 3,prismatic 2 finger,laundry,subject_3_o_gopro_seg_4.avi,5245,5270,Pad,Precision,2-3,Abd,0.83,4858,4883,2
Grasp00909,subject 6,parallel extension,cooking,subject_6_gopro_seg_1.avi,125,203,Pad,Precision,2-5,Abd,2.6,125,203,0
Grasp00910,subject 6,large diameter,cooking,subject_6_gopro_seg_1.avi,440,761,Palm,Power,2-5,Abd,10.7,395,699,0
Grasp00911,subject 6,palmar pinch,cooking,subject_6_gopro_seg_1.avi,795,818,Pad,Precision,2,Abd,0.77,724,747,0
Grasp00912,subject 6,lateral,cooking,subject_6_gopro_seg_1.avi,823,848,Side,Intermediate,2-5,Add,0.83,752,777,0
Grasp00913,subject 6,tripod,cooking,subject_6_gopro_seg_1.avi,858,889,Pad,Precision,2-3,Abd,1.03,787,818,0
Grasp00914,subject 6,prismatic 4 finger,cooking,subject_6_gopro_seg_1.avi,998,1033,Pad,Precision,2-5,Abd,1.17,927,962,0
Grasp00915,subject 6,stick,cooking,subject_6_gopro_seg_1.avi,1038,1223,Side,Intermediate,2,Add,6.17,967,1138,1
Grasp00916,subject 6,parallel extension,cooking,subject_6_gopro_seg_1.avi,1250,1383,Pad,Precision,2-5,Abd,4.43,1165,1302,0
Grasp00917,subject 6,prismatic 4 finger,cooking,subject_6_gopro_seg_1.avi,1408,1417,Pad,Precision,2-5,Abd,0.3,1330,1339,0
Grasp00918,subject 6,adducted thumb,cooking,subject_6_gopro_seg_1.avi,1419,2986,Palm,Power,2-5,Add,52.23,1341,2857,1
Grasp00919,subject 6,push,cooking,subject_6_gopro_seg_1.avi,3023,3148,NoGrip,NoGrip,NoGrip,NoGrip,4.17,2894,3019,0
Grasp00920,subject 6,prismatic 2 finger,cooking,subject_6_gopro_seg_1.avi,3370,3403,Pad,Precision,2-3,Abd,1.1,3241,3274,0
Grasp00921,subject 6,tripod,cooking,subject_6_gopro_seg_1.avi,3479,3506,Pad,Precision,2-3,Abd,0.9,3350,3375,0
Grasp00922,subject 6,tripod,cooking,subject_6_gopro_seg_1.avi,3519,3601,Pad,Precision,2-3,Abd,2.73,3388,3462,0
Grasp00923,subject 6,prismatic 4 finger,cooking,subject_6_gopro_seg_1.avi,3616,3629,Pad,Precision,2-5,Abd,0.43,3478,3491,0
Grasp00924,subject 6,adducted thumb,cooking,subject_6_gopro_seg_1.avi,3635,5283,Palm,Power,2-5,Add,54.93,3497,5100,1
Grasp00925,subject 6,tripod,cooking,subject_6_gopro_seg_1.avi,5370,5426,Pad,Precision,2-3,Abd,1.87,5172,5232,0
Grasp00926,subject 6,prismatic 4 finger,cooking,subject_6_gopro_seg_1.avi,5442,5455,Pad,Precision,2-5,Abd,0.43,5248,5261,0
Grasp00927,subject 6,adducted thumb,cooking,subject_6_gopro_seg_1.avi,5457,6246,Palm,Power,2-5,Add,26.3,5263,6032,1
Grasp00928,subject 6,sphere 3 finger,cooking,subject_6_gopro_seg_1.avi,6344,6721,Pad,Power,2-3,Abd,12.57,6130,6492,0
Grasp00929,subject 6,adducted thumb,cooking,subject_6_gopro_seg_1.avi,6792,7348,Palm,Power,2-5,Add,18.53,6556,7090,0
Grasp00930,subject 6,palmar pinch,cooking,subject_6_gopro_seg_1.avi,7353,7422,Pad,Precision,2,Abd,2.3,7095,7131,1
Grasp00931,subject 6,adducted thumb,cooking,subject_6_gopro_seg_1.avi,7431,7482,Palm,Power,2-5,Add,1.7,7140,7191,2
Grasp00932,subject 6,palmar pinch,cooking,subject_6_gopro_seg_1.avi,7486,7538,Pad,Precision,2,Abd,1.73,7193,7238,3
Grasp00933,subject 6,adducted thumb,cooking,subject_6_gopro_seg_1.avi,7539,7564,Palm,Power,2-5,Add,0.83,7239,7262,4
Grasp00934,subject 6,palmar pinch,cooking,subject_6_gopro_seg_1.avi,7568,7609,Pad,Precision,2,Abd,1.37,7264,7293,5
Grasp00935,subject 6,palmar pinch,cooking,subject_6_gopro_seg_1.avi,7637,7660,Pad,Precision,2,Abd,0.77,7321,7348,6
Grasp00936,subject 6,parallel extension,cooking,subject_6_gopro_seg_1.avi,7671,7766,Pad,Precision,2-5,Abd,3.17,7359,7454,7
Grasp00937,subject 6,stick,cooking,subject_6_gopro_seg_1.avi,7771,7809,Side,Intermediate,2,Add,1.27,7459,7497,8
